,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
92,2024-06-04,174.58442099394475,168.4242605952572,180.5645880833508,174.58442099394475,174.58442099394475,-0.21071886519467917,-0.21071886519467917,-0.21071886519467917,-0.21071886519467917,-0.21071886519467917,-0.21071886519467917,0.0,0.0,0.0,174.37370212875007
93,2024-06-05,174.84617795245208,168.73485214370686,180.41580811992958,174.84617795245208,174.84617795245208,-0.556709816976483,-0.556709816976483,-0.556709816976483,-0.556709816976483,-0.556709816976483,-0.556709816976483,0.0,0.0,0.0,174.2894681354756
94,2024-06-06,175.1079349109594,168.9382071360691,180.77528235594252,175.1079349109594,175.1079349109594,-0.2819251026882513,-0.2819251026882513,-0.2819251026882513,-0.2819251026882513,-0.2819251026882513,-0.2819251026882513,0.0,0.0,0.0,174.82600980827112
95,2024-06-07,175.36969186946672,169.3449053013718,181.7518650123115,175.36969186946672,175.36969186946672,0.0847557902624953,0.0847557902624953,0.0847557902624953,0.0847557902624953,0.0847557902624953,0.0847557902624953,0.0,0.0,0.0,175.45444765972923
96,2024-06-10,175.48425590402977,169.9900224877099,181.68207703105378,175.48425590402977,175.48425590402977,0.2335075159885419,0.2335075159885419,0.2335075159885419,0.2335075159885419,0.2335075159885419,0.2335075159885419,0.0,0.0,0.0,175.71776342001831
97,2024-06-11,175.52244391555078,169.7718922219102,181.31649628002629,175.52244391555078,175.52244391555078,-0.21071886519945354,-0.21071886519945354,-0.21071886519945354,-0.21071886519945354,-0.21071886519945354,-0.21071886519945354,0.0,0.0,0.0,175.31172505035133
98,2024-06-12,175.5606319270718,168.58908726433384,180.87068950108142,175.5606319270718,175.5606319270718,-0.5567098169747079,-0.5567098169747079,-0.5567098169747079,-0.5567098169747079,-0.5567098169747079,-0.5567098169747079,0.0,0.0,0.0,175.00392211009708
99,2024-06-13,175.5988199385928,169.66937233843382,181.0791153216723,175.5988199385928,175.5988199385928,-0.2819251026861729,-0.2819251026861729,-0.2819251026861729,-0.2819251026861729,-0.2819251026861729,-0.2819251026861729,0.0,0.0,0.0,175.31689483590665
100,2024-06-14,175.63700795011383,170.23364358284255,181.14411889058485,175.63700795011383,175.63700795011383,0.08475579026674915,0.08475579026674915,0.08475579026674915,0.08475579026674915,0.08475579026674915,0.08475579026674915,0.0,0.0,0.0,175.72176374038057
101,2024-06-18,175.7897599961979,169.71600155298827,181.26795365974405,175.7897599961979,175.7897599961979,-0.21071886519813746,-0.21071886519813746,-0.21071886519813746,-0.21071886519813746,-0.21071886519813746,-0.21071886519813746,0.0,0.0,0.0,175.57904113099974
102,2024-06-19,175.82794800771893,169.7855041443858,181.717513796818,175.82794800771893,175.82794800771893,-0.5567098169769973,-0.5567098169769973,-0.5567098169769973,-0.5567098169769973,-0.5567098169769973,-0.5567098169769973,0.0,0.0,0.0,175.27123819074194
103,2024-06-20,175.86613601923995,170.28571165037235,181.42390208768254,175.86613601923995,175.86613601923995,-0.281925102690165,-0.281925102690165,-0.281925102690165,-0.281925102690165,-0.281925102690165,-0.281925102690165,0.0,0.0,0.0,175.58421091654978
104,2024-06-21,175.5011496635007,169.98320204850552,181.45478403668236,175.5011496635007,175.5011496635007,0.0847557902668793,0.0847557902668793,0.0847557902668793,0.0847557902668793,0.0847557902668793,0.0847557902668793,0.0,0.0,0.0,175.5859054537676
105,2024-06-24,174.40619059628293,168.51401527075507,180.41127560669122,174.40619059628293,174.40619059628293,0.23350751598769745,0.23350751598769745,0.23350751598769745,0.23350751598769745,0.23350751598769745,0.23350751598769745,0.0,0.0,0.0,174.63969811227062
106,2024-06-25,174.04120424054366,168.0234372332246,179.8849900237374,174.04120424054366,174.04120424054366,-0.2107188652029119,-0.2107188652029119,-0.2107188652029119,-0.2107188652029119,-0.2107188652029119,-0.2107188652029119,0.0,0.0,0.0,173.83048537534074
107,2024-06-26,173.67621788480443,167.2060713092575,179.09366901520139,173.67621788480443,173.67621788480443,-0.5567098169724718,-0.5567098169724718,-0.5567098169724718,-0.5567098169724718,-0.5567098169724718,-0.5567098169724718,0.0,0.0,0.0,173.11950806783196
108,2024-06-27,173.31123152906514,167.76117394142682,179.1518512739677,173.31123152906514,173.31123152906514,-0.2819251026820162,-0.2819251026820162,-0.2819251026820162,-0.2819251026820162,-0.2819251026820162,-0.2819251026820162,0.0,0.0,0.0,173.02930642638313
109,2024-06-28,172.9462451733259,167.24545544221624,179.21515478032913,172.9462451733259,172.9462451733259,0.08475579026700943,0.08475579026700943,0.08475579026700943,0.08475579026700943,0.08475579026700943,0.08475579026700943,0.0,0.0,0.0,173.0310009635929
110,2024-07-01,171.85128610610812,165.91926175660043,178.12086272448155,171.85128610610812,171.85128610610812,0.23350751599164943,0.23350751599164943,0.23350751599164943,0.23350751599164943,0.23350751599164943,0.23350751599164943,0.0,0.0,0.0,172.08479362209977
111,2024-07-02,171.48629975036886,165.19065277477856,176.816486056134,171.48629975036886,171.48629975036886,-0.21071886520147665,-0.21071886520147665,-0.21071886520147665,-0.21071886520147665,-0.21071886520147665,-0.21071886520147665,0.0,0.0,0.0,171.2755808851674
112,2024-07-03,171.09991038527343,165.02939729575695,177.0065304062282,171.09991038527343,171.09991038527343,-0.5567098169679462,-0.5567098169679462,-0.5567098169679462,-0.5567098169679462,-0.5567098169679462,-0.5567098169679462,0.0,0.0,0.0,170.54320056830548
113,2024-07-04,170.713521020178,164.46459894610726,176.10738270499323,170.713521020178,170.713521020178,-0.28192510268984416,-0.28192510268984416,-0.28192510268984416,-0.28192510268984416,-0.28192510268984416,-0.28192510268984416,0.0,0.0,0.0,170.43159591748815
114,2024-07-05,170.32713165508258,164.44879725195582,176.03499420002876,170.32713165508258,170.32713165508258,0.08475579026713949,0.08475579026713949,0.08475579026713949,0.08475579026713949,0.08475579026713949,0.08475579026713949,0.0,0.0,0.0,170.41188744534972
115,2024-07-08,169.16796355979633,163.20653695853014,175.5611981932094,169.16796355979633,169.16796355979633,0.23350751598685296,0.23350751598685296,0.23350751598685296,0.23350751598685296,0.23350751598685296,0.23350751598685296,0.0,0.0,0.0,169.40147107578318
116,2024-07-09,168.7815741947009,162.49961870295581,174.36539440678047,168.7815741947009,168.7815741947009,-0.21071886519395114,-0.21071886519395114,-0.21071886519395114,-0.21071886519395114,-0.21071886519395114,-0.21071886519395114,0.0,0.0,0.0,168.57085532950697
117,2024-07-10,168.39518482960548,162.30004626734325,173.71260611950296,168.39518482960548,168.39518482960548,-0.5567098169770504,-0.5567098169770504,-0.5567098169770504,-0.5567098169770504,-0.5567098169770504,-0.5567098169770504,0.0,0.0,0.0,167.83847501262844
118,2024-07-11,168.00879546451006,161.77687543169336,173.70623905707083,168.00879546451006,168.00879546451006,-0.28192510268776577,-0.28192510268776577,-0.28192510268776577,-0.28192510268776577,-0.28192510268776577,-0.28192510268776577,0.0,0.0,0.0,167.72687036182228
119,2024-07-12,167.62240609941466,161.90261107586647,174.0295593861599,167.62240609941466,167.62240609941466,0.0847557902713934,0.0847557902713934,0.0847557902713934,0.0847557902713934,0.0847557902713934,0.0847557902713934,0.0,0.0,0.0,167.70716188968606
120,2024-07-15,166.46323798986577,160.23451959854165,172.73786186707494,166.46323798986577,166.46323798986577,0.2335075159876463,0.2335075159876463,0.2335075159876463,0.2335075159876463,0.2335075159876463,0.2335075159876463,0.0,0.0,0.0,166.69674550585341
121,2024-07-16,166.07684862001616,160.43868890505505,171.6115594047878,166.07684862001616,166.07684862001616,-0.21071886519251593,-0.21071886519251593,-0.21071886519251593,-0.21071886519251593,-0.21071886519251593,-0.21071886519251593,0.0,0.0,0.0,165.86612975482365
122,2024-07-18,165.3040698803169,158.75421410197495,171.40931150670883,165.3040698803169,165.3040698803169,-0.2819251026917579,-0.2819251026917579,-0.2819251026917579,-0.2819251026917579,-0.2819251026917579,-0.2819251026917579,0.0,0.0,0.0,165.02214477762513
123,2024-07-19,164.91768051046728,158.87877926739384,170.79220848086203,164.91768051046728,164.91768051046728,0.08475579026739978,0.08475579026739978,0.08475579026739978,0.08475579026739978,0.08475579026739978,0.08475579026739978,0.0,0.0,0.0,165.00243630073467
124,2024-07-22,163.7585124009184,158.5667736079611,169.98609260069293,163.7585124009184,163.7585124009184,0.23350751598722413,0.23350751598722413,0.23350751598722413,0.23350751598722413,0.23350751598722413,0.23350751598722413,0.0,0.0,0.0,163.9920199169056
125,2024-07-23,163.37212303106875,157.26274920096273,168.2360235119477,163.37212303106875,163.37212303106875,-0.21071886519729036,-0.21071886519729036,-0.21071886519729036,-0.21071886519729036,-0.21071886519729036,-0.21071886519729036,0.0,0.0,0.0,163.16140416587146
126,2024-07-24,162.98573366121911,156.71533162952164,168.1807667101613,162.98573366121911,162.98573366121911,-0.5567098169748143,-0.5567098169748143,-0.5567098169748143,-0.5567098169748143,-0.5567098169748143,-0.5567098169748143,0.0,0.0,0.0,162.4290238442443
127,2024-07-25,162.59934429136948,156.57152269132573,168.52162802798014,162.59934429136948,162.59934429136948,-0.28192510269575,-0.28192510269575,-0.28192510269575,-0.28192510269575,-0.28192510269575,-0.28192510269575,0.0,0.0,0.0,162.31741918867374
128,2024-07-26,162.21295492322443,156.19169194252532,168.6283740107824,162.21295492322443,162.21295492322443,0.08475579026576692,0.08475579026576692,0.08475579026576692,0.08475579026576692,0.08475579026576692,0.08475579026576692,0.0,0.0,0.0,162.2977107134902
129,2024-07-29,161.05378681878923,155.5535963388044,167.18639594612924,161.05378681878923,161.05378681878923,0.2335075159911762,0.2335075159911762,0.2335075159911762,0.2335075159911762,0.2335075159911762,0.2335075159911762,0.0,0.0,0.0,161.2872943347804
130,2024-07-30,160.66739745064413,154.03457335191442,166.53355315034565,160.66739745064413,160.66739745064413,-0.21071886519585523,-0.21071886519585523,-0.21071886519585523,-0.21071886519585523,-0.21071886519585523,-0.21071886519585523,0.0,0.0,0.0,160.4566785854483
131,2024-07-31,160.2810080824991,153.45370788307565,165.79837166480087,160.2810080824991,160.2810080824991,-0.556709816973039,-0.556709816973039,-0.556709816973039,-0.556709816973039,-0.556709816973039,-0.556709816973039,0.0,0.0,0.0,159.72429826552607
132,2024-08-01,159.894618714354,153.79168344667585,164.96590831997898,159.894618714354,159.894618714354,-0.2819251026876012,-0.2819251026876012,-0.2819251026876012,-0.2819251026876012,-0.2819251026876012,-0.2819251026876012,0.0,0.0,0.0,159.6126936116664
133,2024-08-02,159.50822934620896,154.17207143243516,165.74334908906653,159.50822934620896,159.50822934620896,0.08475579026177352,0.08475579026177352,0.08475579026177352,0.08475579026177352,0.08475579026177352,0.08475579026177352,0.0,0.0,0.0,159.59298513647073
134,2024-08-05,158.3490612417738,152.24662240569708,164.57669336305932,158.3490612417738,158.3490612417738,0.23350751599512826,0.23350751599512826,0.23350751599512826,0.23350751599512826,0.23350751599512826,0.23350751599512826,0.0,0.0,0.0,158.5825687577689
135,2024-08-06,157.9626718736287,151.6406659006058,163.5787120640184,157.9626718736287,157.9626718736287,-0.2107188652006295,-0.2107188652006295,-0.2107188652006295,-0.2107188652006295,-0.2107188652006295,-0.2107188652006295,0.0,0.0,0.0,157.75195300842807
136,2024-08-07,157.71278846562063,150.88222309738345,163.2389694400836,157.71278846562063,157.71278846562063,-0.5567098169753284,-0.5567098169753284,-0.5567098169753284,-0.5567098169753284,-0.5567098169753284,-0.5567098169753284,0.0,0.0,0.0,157.1560786486453
137,2024-08-08,157.46290505761255,151.57707295988155,163.2405502260692,157.46290505761255,157.46290505761255,-0.28192510269159327,-0.28192510269159327,-0.28192510269159327,-0.28192510269159327,-0.28192510269159327,-0.28192510269159327,0.0,0.0,0.0,157.18097995492096
138,2024-08-09,157.21302164960446,151.07290551670945,163.06863820006572,157.21302164960446,157.21302164960446,0.08475579026602728,0.08475579026602728,0.08475579026602728,0.08475579026602728,0.08475579026602728,0.08475579026602728,0.0,0.0,0.0,157.2977774398705
139,2024-08-12,156.46337142558022,150.8410220220422,162.59164618762247,156.46337142558022,156.46337142558022,0.2335075159827987,0.2335075159827987,0.2335075159827987,0.2335075159827987,0.2335075159827987,0.2335075159827987,0.0,0.0,0.0,156.69687894156303
140,2024-08-13,156.21348801757216,150.351333114871,162.212201676102,156.21348801757216,156.21348801757216,-0.2107188651929849,-0.2107188651929849,-0.2107188651929849,-0.2107188651929849,-0.2107188651929849,-0.2107188651929849,0.0,0.0,0.0,156.0027691523792
141,2024-08-14,155.96360460956407,149.3326418028627,160.76959670522496,155.96360460956407,155.96360460956407,-0.5567098169708029,-0.5567098169708029,-0.5567098169708029,-0.5567098169708029,-0.5567098169708029,-0.5567098169708029,0.0,0.0,0.0,155.40689479259328
142,2024-08-16,155.46383779354792,149.563993973289,161.4748101922633,155.46383779354792,155.46383779354792,0.08475579026027104,0.08475579026027104,0.08475579026027104,0.08475579026027104,0.08475579026027104,0.08475579026027104,0.0,0.0,0.0,155.54859358380818
143,2024-08-19,154.7141875695237,149.28864865583452,161.04405940467532,154.7141875695237,154.7141875695237,0.23350751598237648,0.23350751598237648,0.23350751598237648,0.23350751598237648,0.23350751598237648,0.23350751598237648,0.0,0.0,0.0,154.94769508550607
144,2024-08-20,154.71048134521422,148.72563926692754,160.71386066200876,154.71048134521422,154.71048134521422,-0.21071886519775923,-0.21071886519775923,-0.21071886519775923,-0.21071886519775923,-0.21071886519775923,-0.21071886519775923,0.0,0.0,0.0,154.49976248001647
145,2024-08-21,154.70677512090478,147.81968463679593,160.24228554563769,154.70677512090478,154.70677512090478,-0.5567098169730922,-0.5567098169730922,-0.5567098169730922,-0.5567098169730922,-0.5567098169730922,-0.5567098169730922,0.0,0.0,0.0,154.15006530393168
146,2024-08-22,154.70306889659534,148.135164553602,160.41522373925093,154.70306889659534,154.70306889659534,-0.28192510269127236,-0.28192510269127236,-0.28192510269127236,-0.28192510269127236,-0.28192510269127236,-0.28192510269127236,0.0,0.0,0.0,154.42114379390406
147,2024-08-23,154.6993626722859,149.0062405211794,161.06475551670604,154.6993626722859,154.6993626722859,0.08475579026040089,0.08475579026040089,0.08475579026040089,0.08475579026040089,0.08475579026040089,0.08475579026040089,0.0,0.0,0.0,154.7841184625463
148,2024-08-26,154.68824399935755,148.46010995474913,160.45340799570786,154.68824399935755,154.68824399935755,0.23350751598632863,0.23350751598632863,0.23350751598632863,0.23350751598632863,0.23350751598632863,0.23350751598632863,0.0,0.0,0.0,154.92175151534389
149,2024-08-27,154.68453777504808,148.51363077503913,160.76410995150908,154.68453777504808,154.68453777504808,-0.210718865196443,-0.210718865196443,-0.210718865196443,-0.210718865196443,-0.210718865196443,-0.210718865196443,0.0,0.0,0.0,154.47381890985164
150,2024-08-28,154.68083155073865,148.1419665571977,160.35127253176145,154.68083155073865,154.68083155073865,-0.5567098169685666,-0.5567098169685666,-0.5567098169685666,-0.5567098169685666,-0.5567098169685666,-0.5567098169685666,0.0,0.0,0.0,154.12412173377007
151,2024-08-29,154.72629026296346,148.55361164265642,160.34142627145252,154.72629026296346,154.72629026296346,-0.281925102689194,-0.281925102689194,-0.281925102689194,-0.281925102689194,-0.281925102689194,-0.281925102689194,0.0,0.0,0.0,154.44436516027426
152,2024-08-30,154.77174897518825,148.63527172058548,160.85895870039693,154.77174897518825,154.77174897518825,0.08475579026053097,0.08475579026053097,0.08475579026053097,0.08475579026053097,0.08475579026053097,0.08475579026053097,0.0,0.0,0.0,154.8565047654488
153,2024-09-02,154.90812511186266,149.43704681625113,161.11894347921296,154.90812511186266,154.90812511186266,0.23350751599028063,0.23350751599028063,0.23350751599028063,0.23350751599028063,0.23350751599028063,0.23350751599028063,0.0,0.0,0.0,155.14163262785294
154,2024-09-03,154.95358382408745,149.00925116650353,160.5332405120143,154.95358382408745,154.95358382408745,-0.21071886519500801,-0.21071886519500801,-0.21071886519500801,-0.21071886519500801,-0.21071886519500801,-0.21071886519500801,0.0,0.0,0.0,154.74286495889243
155,2024-09-04,154.99904253631223,148.70172944075503,160.62384091825328,154.99904253631223,154.99904253631223,-0.556709816977671,-0.556709816977671,-0.556709816977671,-0.556709816977671,-0.556709816977671,-0.556709816977671,0.0,0.0,0.0,154.44233271933456
156,2024-09-05,155.04450124853705,148.29160667119257,160.5346897034025,155.04450124853705,155.04450124853705,-0.2819251026871156,-0.2819251026871156,-0.2819251026871156,-0.2819251026871156,-0.2819251026871156,-0.2819251026871156,0.0,0.0,0.0,154.76257614584992
157,2024-09-06,155.08995996076183,148.57502027538163,161.06196917918749,155.08995996076183,155.08995996076183,0.08475579026478489,0.08475579026478489,0.08475579026478489,0.08475579026478489,0.08475579026478489,0.08475579026478489,0.0,0.0,0.0,155.1747157510266
158,2024-09-09,155.22633609743625,149.77468302906505,161.41063663130498,155.22633609743625,155.22633609743625,0.2335075159898585,0.2335075159898585,0.2335075159898585,0.2335075159898585,0.2335075159898585,0.2335075159898585,0.0,0.0,0.0,155.4598436134261
159,2024-09-10,155.27179482270182,149.0858541568176,161.44849509808824,155.27179482270182,155.27179482270182,-0.21071886519357272,-0.21071886519357272,-0.21071886519357272,-0.21071886519357272,-0.21071886519357272,-0.21071886519357272,0.0,0.0,0.0,155.06107595750825
160,2024-09-11,155.3172535479674,148.69006510738473,160.58498420921822,155.3172535479674,155.3172535479674,-0.5567098169731455,-0.5567098169731455,-0.5567098169731455,-0.5567098169731455,-0.5567098169731455,-0.5567098169731455,0.0,0.0,0.0,154.76054373099424
161,2024-09-12,155.36271227323297,148.78241199323284,160.85158950278003,155.36271227323297,155.36271227323297,-0.28192510268887305,-0.28192510268887305,-0.28192510268887305,-0.28192510268887305,-0.28192510268887305,-0.28192510268887305,0.0,0.0,0.0,155.0807871705441
162,2024-09-13,155.40817099849858,149.51553944428233,161.21354467868804,155.40817099849858,155.40817099849858,0.08475579026903872,0.08475579026903872,0.08475579026903872,0.08475579026903872,0.08475579026903872,0.08475579026903872,0.0,0.0,0.0,155.49292678876762
163,2024-09-16,155.5445471742953,149.94704883817857,161.79513890559426,155.5445471742953,155.5445471742953,0.23350751598943606,0.23350751598943606,0.23350751598943606,0.23350751598943606,0.23350751598943606,0.23350751598943606,0.0,0.0,0.0,155.77805469028473
164,2024-09-17,155.59000589956088,149.52962332755828,161.45231529949433,155.59000589956088,155.59000589956088,-0.21071886519834718,-0.21071886519834718,-0.21071886519834718,-0.21071886519834718,-0.21071886519834718,-0.21071886519834718,0.0,0.0,0.0,155.37928703436253
165,2024-09-18,155.63546462482648,149.50001951910227,161.31038384892796,155.63546462482648,155.63546462482648,-0.5567098169713702,-0.5567098169713702,-0.5567098169713702,-0.5567098169713702,-0.5567098169713702,-0.5567098169713702,0.0,0.0,0.0,155.07875480785512
166,2024-09-19,155.68092335009203,149.5047857895282,160.89000228094557,155.68092335009203,155.68092335009203,-0.28192510269286514,-0.28192510269286514,-0.28192510269286514,-0.28192510269286514,-0.28192510269286514,-0.28192510269286514,0.0,0.0,0.0,155.39899824739916
167,2024-09-20,155.7263820764482,149.9874405578648,162.374661468845,155.7263820764482,155.7263820764482,0.0847557902691688,0.0847557902691688,0.0847557902691688,0.0847557902691688,0.0847557902691688,0.0847557902691688,0.0,0.0,0.0,155.81113786671736
168,2024-09-23,155.86275825551672,150.25146573085334,162.05568527571262,155.86275825551672,155.86275825551672,0.23350751598585526,0.23350751598585526,0.23350751598585526,0.23350751598585526,0.23350751598585526,0.23350751598585526,0.0,0.0,0.0,156.09626577150257
169,2024-09-24,155.9082169818729,149.44343953672404,161.49816031603157,155.9082169818729,155.9082169818729,-0.2107188652031216,-0.2107188652031216,-0.2107188652031216,-0.2107188652031216,-0.2107188652031216,-0.2107188652031216,0.0,0.0,0.0,155.69749811666978
170,2024-09-25,155.95367570822907,150.01578272090148,161.4423994358751,155.95367570822907,155.95367570822907,-0.5567098169736596,-0.5567098169736596,-0.5567098169736596,-0.5567098169736596,-0.5567098169736596,-0.5567098169736596,0.0,0.0,0.0,155.3969658912554
171,2024-09-26,155.99913443458524,150.20130491262856,161.57499551369364,155.99913443458524,155.99913443458524,-0.2819251026847163,-0.2819251026847163,-0.2819251026847163,-0.2819251026847163,-0.2819251026847163,-0.2819251026847163,0.0,0.0,0.0,155.71720933190053
172,2024-09-27,156.04459316094145,150.30584176027963,161.94245653524507,156.04459316094145,156.04459316094145,0.08475579026929886,0.08475579026929886,0.08475579026929886,0.08475579026929886,0.08475579026929886,0.08475579026929886,0.0,0.0,0.0,156.12934895121074
173,2024-09-30,156.18096934000997,150.41492140115028,162.4236047998455,156.18096934000997,156.18096934000997,0.23350751598980732,0.23350751598980732,0.23350751598980732,0.23350751598980732,0.23350751598980732,0.23350751598980732,0.0,0.0,0.0,156.41447685599977
174,2024-10-01,156.22642806636614,149.848865258566,161.83217606334549,156.22642806636614,156.22642806636614,-0.21071886520168634,-0.21071886520168634,-0.21071886520168634,-0.21071886520168634,-0.21071886520168634,-0.21071886520168634,0.0,0.0,0.0,156.01570920116444
175,2024-10-03,156.05943118017439,150.21451731899464,161.8765454353607,156.05943118017439,156.05943118017439,-0.28192510268870846,-0.28192510268870846,-0.28192510268870846,-0.28192510268870846,-0.28192510268870846,-0.28192510268870846,0.0,0.0,0.0,155.77750607748567
176,2024-10-04,155.9759327370785,150.3363808169266,162.08251807294542,155.9759327370785,155.9759327370785,0.08475579026354262,0.08475579026354262,0.08475579026354262,0.08475579026354262,0.08475579026354262,0.08475579026354262,0.0,0.0,0.0,156.06068852734202
177,2024-10-07,155.72543740779085,150.0693064169638,162.0829351785745,155.72543740779085,155.72543740779085,0.23350751598501085,0.23350751598501085,0.23350751598501085,0.23350751598501085,0.23350751598501085,0.23350751598501085,0.0,0.0,0.0,155.95894492377587
178,2024-10-08,155.64193896469496,149.3899751036114,160.81110251524268,155.64193896469496,155.64193896469496,-0.21071886520025127,-0.21071886520025127,-0.21071886520025127,-0.21071886520025127,-0.21071886520025127,-0.21071886520025127,0.0,0.0,0.0,155.4312200994947
179,2024-10-09,155.5584405215991,148.96822031053503,160.80985844384415,155.5584405215991,155.5584405215991,-0.5567098169741738,-0.5567098169741738,-0.5567098169741738,-0.5567098169741738,-0.5567098169741738,-0.5567098169741738,0.0,0.0,0.0,155.00173070462492
180,2024-10-10,155.4749420785032,149.4009903647701,161.32936567060722,155.4749420785032,155.4749420785032,-0.28192510268663007,-0.28192510268663007,-0.28192510268663007,-0.28192510268663007,-0.28192510268663007,-0.28192510268663007,0.0,0.0,0.0,155.19301697581656
181,2024-10-11,155.39144363540734,149.76086373379684,161.26862682534454,155.39144363540734,155.39144363540734,0.08475579026779623,0.08475579026779623,0.08475579026779623,0.08475579026779623,0.08475579026779623,0.08475579026779623,0.0,0.0,0.0,155.47619942567513
182,2024-10-14,155.14094830611967,149.77958694818898,161.49294127790807,155.14094830611967,155.14094830611967,0.23350751598896288,0.23350751598896288,0.23350751598896288,0.23350751598896288,0.23350751598896288,0.23350751598896288,0.0,0.0,0.0,155.37445582210864
183,2024-10-15,154.9082237590512,148.5387628623491,160.55116359033596,154.9082237590512,154.9082237590512,-0.21071886519893523,-0.21071886519893523,-0.21071886519893523,-0.21071886519893523,-0.21071886519893523,-0.21071886519893523,0.0,0.0,0.0,154.69750489385225
184,2024-10-16,154.6754992119827,148.21429248623863,159.88589655182173,154.6754992119827,154.6754992119827,-0.556709816976463,-0.556709816976463,-0.556709816976463,-0.556709816976463,-0.556709816976463,-0.556709816976463,0.0,0.0,0.0,154.11878939500625
