,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
185,2024-10-17,154.4427746649142,148.1949978595098,159.61355794608062,154.4427746649142,154.4427746649142,-0.28192510269062226,-0.28192510269062226,-0.28192510269062226,-0.28192510269062226,-0.28192510269062226,-0.28192510269062226,0.0,0.0,0.0,154.16084956222358
186,2024-10-18,154.21005011784573,148.7342650516852,159.727613744524,154.21005011784573,154.21005011784573,0.08475579026380274,0.08475579026380274,0.08475579026380274,0.08475579026380274,0.08475579026380274,0.08475579026380274,0.0,0.0,0.0,154.29480590810954
187,2024-10-21,153.51187647664028,147.87688250007847,159.68119983443844,153.51187647664028,153.51187647664028,0.23350751598854053,0.23350751598854053,0.23350751598854053,0.23350751598854053,0.23350751598854053,0.23350751598854053,0.0,0.0,0.0,153.74538399262883
188,2024-10-22,153.2791519295718,147.00543499281878,158.89762355603554,153.2791519295718,153.2791519295718,-0.21071886519750013,-0.21071886519750013,-0.21071886519750013,-0.21071886519750013,-0.21071886519750013,-0.21071886519750013,0.0,0.0,0.0,153.06843306437432
189,2024-10-23,153.0464273825033,146.66549275243858,158.22526516342612,153.0464273825033,153.0464273825033,-0.5567098169719377,-0.5567098169719377,-0.5567098169719377,-0.5567098169719377,-0.5567098169719377,-0.5567098169719377,0.0,0.0,0.0,152.48971756553138
190,2024-10-24,152.81370283543484,146.85076745509056,158.51479013183163,152.81370283543484,152.81370283543484,-0.2819251026885438,-0.2819251026885438,-0.2819251026885438,-0.2819251026885438,-0.2819251026885438,-0.2819251026885438,0.0,0.0,0.0,152.5317777327463
191,2024-10-25,152.58097829126714,146.4210481367695,158.9522124631514,152.58097829126714,152.58097829126714,0.08475579026805657,0.08475579026805657,0.08475579026805657,0.08475579026805657,0.08475579026805657,0.08475579026805657,0.0,0.0,0.0,152.6657340815352
192,2024-10-28,151.882804658764,146.2480032288665,157.9482887433176,151.882804658764,151.882804658764,0.23350751599249273,0.23350751599249273,0.23350751599249273,0.23350751599249273,0.23350751599249273,0.23350751599249273,0.0,0.0,0.0,152.1163121747565
193,2024-10-29,151.65008011459628,145.48038276657525,157.66622455350304,151.65008011459628,151.65008011459628,-0.21071886519606484,-0.21071886519606484,-0.21071886519606484,-0.21071886519606484,-0.21071886519606484,-0.21071886519606484,0.0,0.0,0.0,151.4393612494002
194,2024-10-30,151.41735557042858,144.92597495677242,156.7767240790477,151.41735557042858,151.41735557042858,-0.5567098169810419,-0.5567098169810419,-0.5567098169810419,-0.5567098169810419,-0.5567098169810419,-0.5567098169810419,0.0,0.0,0.0,150.86064575344753
195,2024-10-31,151.1846310262609,144.80093766995034,156.75422075564236,151.1846310262609,151.1846310262609,-0.28192510269030124,-0.28192510269030124,-0.28192510269030124,-0.28192510269030124,-0.28192510269030124,-0.28192510269030124,0.0,0.0,0.0,150.90270592357058
196,2024-11-01,150.95190648209316,145.17958421876438,157.01360694540458,150.95190648209316,150.95190648209316,0.0847557902681868,0.0847557902681868,0.0847557902681868,0.0847557902681868,0.0847557902681868,0.0847557902681868,0.0,0.0,0.0,151.03666227236135
197,2024-11-04,150.25373284959005,144.38165683715764,156.44152699055695,150.25373284959005,150.25373284959005,0.23350751599207037,0.23350751599207037,0.23350751599207037,0.23350751599207037,0.23350751599207037,0.23350751599207037,0.0,0.0,0.0,150.48724036558212
198,2024-11-05,150.02100830542236,143.86676921930822,155.87758806091384,150.02100830542236,150.02100830542236,-0.21071886520095837,-0.21071886520095837,-0.21071886520095837,-0.21071886520095837,-0.21071886520095837,-0.21071886520095837,0.0,0.0,0.0,149.8102894402214
199,2024-11-06,149.78828374749844,143.34600042357445,154.94824336801167,149.78828374749844,149.78828374749844,-0.5567098169765162,-0.5567098169765162,-0.5567098169765162,-0.5567098169765162,-0.5567098169765162,-0.5567098169765162,0.0,0.0,0.0,149.23157393052193
200,2024-11-07,149.55555918957452,143.60014599018666,154.808405368974,149.55555918957452,149.55555918957452,-0.28192510268822285,-0.28192510268822285,-0.28192510268822285,-0.28192510268822285,-0.28192510268822285,-0.28192510268822285,0.0,0.0,0.0,149.2736340868863
201,2024-11-08,149.32283463165058,143.872265566854,155.33960590402177,149.32283463165058,149.32283463165058,0.08475579026243026,0.08475579026243026,0.08475579026243026,0.08475579026243026,0.08475579026243026,0.08475579026243026,0.0,0.0,0.0,149.407590421913
202,2024-11-11,148.62466095787883,142.91573436157967,155.05350673427023,148.62466095787883,148.62466095787883,0.23350751598848957,0.23350751598848957,0.23350751598848957,0.23350751598848957,0.23350751598848957,0.23350751598848957,0.0,0.0,0.0,148.85816847386732
203,2024-11-12,148.3919363999549,142.21059309706524,153.74478818890103,148.3919363999549,148.3919363999549,-0.2107188651933137,-0.2107188651933137,-0.2107188651933137,-0.2107188651933137,-0.2107188651933137,-0.2107188651933137,0.0,0.0,0.0,148.18121753476157
204,2024-11-13,148.15921184203097,141.8967318165164,153.4339795036276,148.15921184203097,148.15921184203097,-0.5567098169719907,-0.5567098169719907,-0.5567098169719907,-0.5567098169719907,-0.5567098169719907,-0.5567098169719907,0.0,0.0,0.0,147.60250202505898
205,2024-11-14,147.92648728410703,141.56890738432008,153.45593337615313,147.92648728410703,147.92648728410703,-0.28192510269221505,-0.28192510269221505,-0.28192510269221505,-0.28192510269221505,-0.28192510269221505,-0.28192510269221505,0.0,0.0,0.0,147.6445621814148
206,2024-11-18,146.99558905241133,141.29103729317552,153.18344211226164,146.99558905241133,146.99558905241133,0.23350751598806735,0.23350751598806735,0.23350751598806735,0.23350751598806735,0.23350751598806735,0.23350751598806735,0.0,0.0,0.0,147.2290965683994
207,2024-11-19,146.7628644944874,140.57711962149912,152.84178758544894,146.7628644944874,146.7628644944874,-0.21071886519808797,-0.21071886519808797,-0.21071886519808797,-0.21071886519808797,-0.21071886519808797,-0.21071886519808797,0.0,0.0,0.0,146.5521456292893
208,2024-11-21,146.29741537863953,140.04840850115792,152.22429949866876,146.29741537863953,146.29741537863953,-0.2819251026840662,-0.2819251026840662,-0.2819251026840662,-0.2819251026840662,-0.2819251026840662,-0.2819251026840662,0.0,0.0,0.0,146.01549027595547
209,2024-11-22,146.06469082071558,140.0161637913429,151.77978440398056,146.06469082071558,146.06469082071558,0.08475579026269038,0.08475579026269038,0.08475579026269038,0.08475579026269038,0.08475579026269038,0.08475579026269038,0.0,0.0,0.0,146.1494466109783
210,2024-11-25,145.36651714694383,139.6680802258386,151.37202708067906,145.36651714694383,145.36651714694383,0.23350751598764508,0.23350751598764508,0.23350751598764508,0.23350751598764508,0.23350751598764508,0.23350751598764508,0.0,0.0,0.0,145.60002466293147
211,2024-11-26,145.13379258901992,139.04373669723762,150.60598964758444,145.13379258901992,145.13379258901992,-0.21071886519665287,-0.21071886519665287,-0.21071886519665287,-0.21071886519665287,-0.21071886519665287,-0.21071886519665287,0.0,0.0,0.0,144.92307372382328
212,2024-11-27,144.90106803109597,138.11212888811502,150.05473371740854,144.90106803109597,144.90106803109597,-0.5567098169656899,-0.5567098169656899,-0.5567098169656899,-0.5567098169656899,-0.5567098169656899,-0.5567098169656899,0.0,0.0,0.0,144.3443582141303
213,2024-11-28,144.66834347317203,138.75926952819785,150.14232185482055,144.66834347317203,144.66834347317203,-0.28192510268805837,-0.28192510268805837,-0.28192510268805837,-0.28192510268805837,-0.28192510268805837,-0.28192510268805837,0.0,0.0,0.0,144.38641837048397
214,2024-11-29,144.43561891524809,138.3527024659027,150.340229575352,144.43561891524809,144.43561891524809,0.0847557902628206,0.0847557902628206,0.0847557902628206,0.0847557902628206,0.0847557902628206,0.0847557902628206,0.0,0.0,0.0,144.5203747055109
215,2024-12-02,143.73744524147634,137.75854794047035,149.83318776935204,143.73744524147634,143.73744524147634,0.2335075159840641,0.2335075159840641,0.2335075159840641,0.2335075159840641,0.2335075159840641,0.2335075159840641,0.0,0.0,0.0,143.9709527574604
216,2024-12-03,143.50472068355242,137.47530414011916,149.6529625631474,143.50472068355242,143.50472068355242,-0.21071886519521765,-0.21071886519521765,-0.21071886519521765,-0.21071886519521765,-0.21071886519521765,-0.21071886519521765,0.0,0.0,0.0,143.2940018183572
217,2024-12-04,143.27199612562848,137.01673440609045,148.65529233631833,143.27199612562848,143.27199612562848,-0.5567098169747943,-0.5567098169747943,-0.5567098169747943,-0.5567098169747943,-0.5567098169747943,-0.5567098169747943,0.0,0.0,0.0,142.71528630865367
218,2024-12-05,143.03927156770453,136.9523314868962,148.2883572116087,143.03927156770453,143.03927156770453,-0.2819251026837452,-0.2819251026837452,-0.2819251026837452,-0.2819251026837452,-0.2819251026837452,-0.2819251026837452,0.0,0.0,0.0,142.7573464650208
219,2024-12-06,142.8065470097806,136.96337994937673,148.4723419887449,142.8065470097806,142.8065470097806,0.08475579026707436,0.08475579026707436,0.08475579026707436,0.08475579026707436,0.08475579026707436,0.08475579026707436,0.0,0.0,0.0,142.89130280004767
220,2024-12-09,142.10837333600884,136.32990841007737,148.48074870625098,142.10837333600884,142.10837333600884,0.2335075159880162,0.2335075159880162,0.2335075159880162,0.2335075159880162,0.2335075159880162,0.2335075159880162,0.0,0.0,0.0,142.34188085199685
221,2024-12-10,141.8756487780849,135.88952472211773,147.8051499083055,141.8756487780849,141.8756487780849,-0.21071886519378238,-0.21071886519378238,-0.21071886519378238,-0.21071886519378238,-0.21071886519378238,-0.21071886519378238,0.0,0.0,0.0,141.66492991289113
222,2024-12-11,141.64292422016098,134.84949316160592,146.88673281729575,141.64292422016098,141.64292422016098,-0.5567098169702687,-0.5567098169702687,-0.5567098169702687,-0.5567098169702687,-0.5567098169702687,-0.5567098169702687,0.0,0.0,0.0,141.08621440319072
223,2024-12-12,141.41019966223706,135.46052123719448,146.8248823825887,141.41019966223706,141.41019966223706,-0.2819251026877374,-0.2819251026877374,-0.2819251026877374,-0.2819251026877374,-0.2819251026877374,-0.2819251026877374,0.0,0.0,0.0,141.1282745595493
224,2024-12-13,141.17747510431312,135.2553213372745,147.03724322345386,141.17747510431312,141.17747510431312,0.0847557902613182,0.0847557902613182,0.0847557902613182,0.0847557902613182,0.0847557902613182,0.0847557902613182,0.0,0.0,0.0,141.26223089457443
225,2024-12-16,140.47930143054134,135.1119041760948,146.5035407574707,140.47930143054134,140.47930143054134,0.23350751598321962,0.23350751598321962,0.23350751598321962,0.23350751598321962,0.23350751598321962,0.23350751598321962,0.0,0.0,0.0,140.71280894652455
226,2024-12-17,140.2465768726174,133.9848533538452,146.06667865436677,140.2465768726174,140.2465768726174,-0.21071886519855687,-0.21071886519855687,-0.21071886519855687,-0.21071886519855687,-0.21071886519855687,-0.21071886519855687,0.0,0.0,0.0,140.03585800741885
227,2024-12-18,140.01385231469348,133.37339332103062,145.60299216514218,140.01385231469348,140.01385231469348,-0.5567098169725581,-0.5567098169725581,-0.5567098169725581,-0.5567098169725581,-0.5567098169725581,-0.5567098169725581,0.0,0.0,0.0,139.45714249772092
228,2024-12-19,139.78112775676956,133.885113324372,145.4945191638581,139.78112775676956,139.78112775676956,-0.2819251026917295,-0.2819251026917295,-0.2819251026917295,-0.2819251026917295,-0.2819251026917295,-0.2819251026917295,0.0,0.0,0.0,139.49920265407783
229,2024-12-20,139.54840319884565,133.8067151856163,146.1466706701058,139.54840319884565,139.54840319884565,0.0847557902655718,0.0847557902655718,0.0847557902655718,0.0847557902655718,0.0847557902655718,0.0847557902655718,0.0,0.0,0.0,139.63315898911122
230,2024-12-23,138.85022952507384,133.09419272180392,145.58868154059996,138.85022952507384,138.85022952507384,0.23350751598717173,0.23350751598717173,0.23350751598717173,0.23350751598717173,0.23350751598717173,0.23350751598717173,0.0,0.0,0.0,139.08373704106103
231,2024-12-24,138.6175049671499,131.9194315141475,143.81379990370138,138.6175049671499,138.6175049671499,-0.21071886519724078,-0.21071886519724078,-0.21071886519724078,-0.21071886519724078,-0.21071886519724078,-0.21071886519724078,0.0,0.0,0.0,138.40678610195266
232,2024-12-26,138.15205585130207,132.11534146890423,144.04899980040588,138.15205585130207,138.15205585130207,-0.2819251026835807,-0.2819251026835807,-0.2819251026835807,-0.2819251026835807,-0.2819251026835807,-0.2819251026835807,0.0,0.0,0.0,137.8701307486185
233,2024-12-27,137.91933129337815,132.0269855206648,143.6933510362171,137.91933129337815,137.91933129337815,0.08475579026157828,0.08475579026157828,0.08475579026157828,0.08475579026157828,0.08475579026157828,0.08475579026157828,0.0,0.0,0.0,138.00408708363972
234,2024-12-30,137.22115761960634,130.97474434583518,143.50943982352752,137.22115761960634,137.22115761960634,0.23350751599112388,0.23350751599112388,0.23350751599112388,0.23350751599112388,0.23350751599112388,0.23350751599112388,0.0,0.0,0.0,137.45466513559748
235,2024-12-31,136.9884330616824,130.46565754944734,142.5721770337831,136.9884330616824,136.9884330616824,-0.21071886520201524,-0.21071886520201524,-0.21071886520201524,-0.21071886520201524,-0.21071886520201524,-0.21071886520201524,0.0,0.0,0.0,136.7777141964804
236,2025-01-01,136.75570850375848,130.4594367562872,142.25124578691822,136.75570850375848,136.75570850375848,-0.5567098169771368,-0.5567098169771368,-0.5567098169771368,-0.5567098169771368,-0.5567098169771368,-0.5567098169771368,0.0,0.0,0.0,136.19899868678135
237,2025-01-02,136.52298394583457,130.2802428581214,142.1224301872231,136.52298394583457,136.52298394583457,-0.2819251026875728,-0.2819251026875728,-0.2819251026875728,-0.2819251026875728,-0.2819251026875728,-0.2819251026875728,0.0,0.0,0.0,136.241058843147
238,2025-01-03,136.29025938791065,130.27897478240405,142.21599930657766,136.29025938791065,136.29025938791065,0.08475579026583203,0.08475579026583203,0.08475579026583203,0.08475579026583203,0.08475579026583203,0.08475579026583203,0.0,0.0,0.0,136.37501517817648
239,2025-01-06,135.59208571413885,129.83377933568,142.09782683916762,135.59208571413885,135.59208571413885,0.23350751598632716,0.23350751598632716,0.23350751598632716,0.23350751598632716,0.23350751598632716,0.23350751598632716,0.0,0.0,0.0,135.82559323012518
240,2025-01-07,135.3593611562149,129.2821910616527,141.23547417777579,135.3593611562149,135.3593611562149,-0.21071886519437052,-0.21071886519437052,-0.21071886519437052,-0.21071886519437052,-0.21071886519437052,-0.21071886519437052,0.0,0.0,0.0,135.14864229102054
241,2025-01-08,135.126636598291,128.1086037328686,140.28571246017538,135.126636598291,135.126636598291,-0.5567098169753616,-0.5567098169753616,-0.5567098169753616,-0.5567098169753616,-0.5567098169753616,-0.5567098169753616,0.0,0.0,0.0,134.56992678131562
242,2025-01-09,134.89391204036707,128.34544203147044,140.14616277901848,134.89391204036707,134.89391204036707,-0.2819251026893302,-0.2819251026893302,-0.2819251026893302,-0.2819251026893302,-0.2819251026893302,-0.2819251026893302,0.0,0.0,0.0,134.61198693767773
243,2025-01-10,134.66118748244315,128.9121638414914,140.4481860652517,134.66118748244315,134.66118748244315,0.08475579027008588,0.08475579027008588,0.08475579027008588,0.08475579027008588,0.08475579027008588,0.08475579027008588,0.0,0.0,0.0,134.74594327271325
244,2025-01-13,133.96301380867135,128.16979365363736,139.8767744414333,133.96301380867135,133.96301380867135,0.2335075159902794,0.2335075159902794,0.2335075159902794,0.2335075159902794,0.2335075159902794,0.2335075159902794,0.0,0.0,0.0,134.19652132466163
245,2025-01-14,133.7302892507474,127.59233592033495,139.72892098153557,133.7302892507474,133.7302892507474,-0.2107188651991449,-0.2107188651991449,-0.2107188651991449,-0.2107188651991449,-0.2107188651991449,-0.2107188651991449,0.0,0.0,0.0,133.51957038554826
246,2025-01-15,133.4975646928235,127.01197821920769,138.93948190763552,133.4975646928235,133.4975646928235,-0.556709816977651,-0.556709816977651,-0.556709816977651,-0.556709816977651,-0.556709816977651,-0.556709816977651,0.0,0.0,0.0,132.94085487584584
247,2025-01-16,133.26484013489957,126.8442979274509,139.24031729426503,133.26484013489957,133.26484013489957,-0.2819251026933223,-0.2819251026933223,-0.2819251026933223,-0.2819251026933223,-0.2819251026933223,-0.2819251026933223,0.0,0.0,0.0,132.98291503220625
248,2025-01-17,133.03211557697566,127.56006478654416,139.45875480270846,133.03211557697566,133.03211557697566,0.08475579026609217,0.08475579026609217,0.08475579026609217,0.08475579026609217,0.08475579026609217,0.08475579026609217,0.0,0.0,0.0,133.11687136724174
249,2025-01-18,132.79939101905174,128.6696730144222,140.44966347159206,132.79939101905174,132.79939101905174,2.0030069329762936,2.0030069329762936,2.0030069329762936,2.0030069329762936,2.0030069329762936,2.0030069329762936,0.0,0.0,0.0,134.80239795202803
250,2025-01-19,132.5666664611278,125.30678389062685,137.5800496627462,132.5666664611278,132.5666664611278,-1.2719164543675594,-1.2719164543675594,-1.2719164543675594,-1.2719164543675594,-1.2719164543675594,-1.2719164543675594,0.0,0.0,0.0,131.29475000676024
251,2025-01-20,132.33394190320385,126.27468510665791,138.45839825655605,132.33394190320385,132.33394190320385,0.23350751598669853,0.23350751598669853,0.23350751598669853,0.23350751598669853,0.23350751598669853,0.23350751598669853,0.0,0.0,0.0,132.56744941919055
252,2025-01-21,132.10121734527993,125.86866255272123,137.3398748302295,132.09782154852778,132.1147929594924,-0.21071886520391922,-0.21071886520391922,-0.21071886520391922,-0.21071886520391922,-0.21071886520391922,-0.21071886520391922,0.0,0.0,0.0,131.89049848007602
253,2025-01-22,131.868492787356,125.04475802071389,137.35191561760917,131.8429518783061,131.90200160666046,-0.5567098169731253,-0.5567098169731253,-0.5567098169731253,-0.5567098169731253,-0.5567098169731253,-0.5567098169731253,0.0,0.0,0.0,131.31178297038286
254,2025-01-23,131.63576822943207,125.33348571507663,137.03358520014166,131.57950698594294,131.70785866654782,-0.28192510269124393,-0.28192510269124393,-0.28192510269124393,-0.28192510269124393,-0.28192510269124393,-0.28192510269124393,0.0,0.0,0.0,131.35384312674083
255,2025-01-24,131.40304367150816,125.95419824260972,137.52573787738942,131.31549854406254,131.52383291745807,0.08475579027034617,0.08475579027034617,0.08475579027034617,0.08475579027034617,0.08475579027034617,0.08475579027034617,0.0,0.0,0.0,131.4877994617785
256,2025-01-25,131.17031911358424,126.65953269871966,139.04816961705149,131.03798996826205,131.35036122265956,2.0030069329786815,2.0030069329786815,2.0030069329786815,2.0030069329786815,2.0030069329786815,2.0030069329786815,0.0,0.0,0.0,133.17332604656292
257,2025-01-26,130.9375945556603,123.84149343108949,135.9591764200497,130.75499777831044,131.1803580529471,-1.2719164543680381,-1.2719164543680381,-1.2719164543680381,-1.2719164543680381,-1.2719164543680381,-1.2719164543680381,0.0,0.0,0.0,129.66567810129226
258,2025-01-27,130.70486999773635,124.86718967185337,136.92683815615953,130.47407376377316,130.9945089910878,0.23350751599065053,0.23350751599065053,0.23350751599065053,0.23350751599065053,0.23350751599065053,0.23350751599065053,0.0,0.0,0.0,130.938377513727
259,2025-01-28,130.47214543981244,124.47362172986904,136.28723425728487,130.17830899763206,130.8285674032833,-0.2107188651962745,-0.2107188651962745,-0.2107188651962745,-0.2107188651962745,-0.2107188651962745,-0.2107188651962745,0.0,0.0,0.0,130.26142657461617
260,2025-01-29,130.2394208818885,123.5633918897977,135.51912639525804,129.8763481327552,130.65013353666893,-0.5567098169822297,-0.5567098169822297,-0.5567098169822297,-0.5567098169822297,-0.5567098169822297,-0.5567098169822297,0.0,0.0,0.0,129.68271106490627
261,2025-01-30,130.0066963239646,123.76651232648169,135.8146328108533,129.5774628063101,130.48445479887445,-0.2819251026891656,-0.2819251026891656,-0.2819251026891656,-0.2819251026891656,-0.2819251026891656,-0.2819251026891656,0.0,0.0,0.0,129.72477122127543
262,2025-01-31,129.77397176604066,123.6056139895289,135.62378444010798,129.25328216441244,130.34498215603085,0.08475579026458978,0.08475579026458978,0.08475579026458978,0.08475579026458978,0.08475579026458978,0.08475579026458978,0.0,0.0,0.0,129.85872755630524
263,2025-02-01,129.54124720811674,125.92205831643349,137.64522309071413,128.9503589609743,130.18650918914946,2.003006932978228,2.003006932978228,2.003006932978228,2.003006932978228,2.003006932978228,2.003006932978228,0.0,0.0,0.0,131.54425414109497
264,2025-02-02,129.3085226501928,122.05529463920173,134.1331949992825,128.63355701499188,130.04526689278902,-1.2719164543701897,-1.2719164543701897,-1.2719164543701897,-1.2719164543701897,-1.2719164543701897,-1.2719164543701897,0.0,0.0,0.0,128.0366061958226
265,2025-02-03,129.07579809226888,123.1432912488562,135.41270300322594,128.28332383777897,129.8689690441289,0.2335075159902283,0.2335075159902283,0.2335075159902283,0.2335075159902283,0.2335075159902283,0.2335075159902283,0.0,0.0,0.0,129.3093056082591
266,2025-02-04,128.84307353434497,122.89258626604102,135.0701697879671,127.98228006869768,129.73477000131834,-0.210718865201168,-0.210718865201168,-0.210718865201168,-0.210718865201168,-0.210718865201168,-0.210718865201168,0.0,0.0,0.0,128.6323546691438
267,2025-02-05,128.61034897642105,122.22094745627774,134.04944039637908,127.65367292905883,129.57559577943056,-0.5567098169736395,-0.5567098169736395,-0.5567098169736395,-0.5567098169736395,-0.5567098169736395,-0.5567098169736395,0.0,0.0,0.0,128.0536391594474
268,2025-02-06,128.3776244184971,121.99329900340375,134.87121724517064,127.34198084249388,129.43743585402228,-0.2819251026870872,-0.2819251026870872,-0.2819251026870872,-0.2819251026870872,-0.2819251026870872,-0.2819251026870872,0.0,0.0,0.0,128.09569931581
269,2025-02-07,128.14489986057316,122.2473754101785,134.67479044984785,127.01043904760778,129.398301306312,0.08475579026884354,0.08475579026884354,0.08475579026884354,0.08475579026884354,0.08475579026884354,0.08475579026884354,0.0,0.0,0.0,128.229655650842
270,2025-02-08,127.91217530264923,123.64286045476398,136.32491537315533,126.65858851821427,129.27535802930402,2.003006932976415,2.003006932976415,2.003006932976415,2.003006932976415,2.003006932976415,2.003006932976415,0.0,0.0,0.0,129.91518223562565
271,2025-02-09,127.67945074472532,120.64070366483799,132.5780978749305,126.30589070746636,129.1269174718022,-1.271916454368996,-1.271916454368996,-1.271916454368996,-1.271916454368996,-1.271916454368996,-1.271916454368996,0.0,0.0,0.0,126.40753429035632
272,2025-02-10,127.44672618680138,121.57897368111887,133.81648631349256,125.98458432039328,128.9867907775944,0.2335075159898061,0.2335075159898061,0.2335075159898061,0.2335075159898061,0.2335075159898061,0.2335075159898061,0.0,0.0,0.0,127.68023370279118
273,2025-02-11,127.21400162887747,120.85579582952668,133.04940514578345,125.60947569871193,128.84011851147991,-0.21071886519352317,-0.21071886519352317,-0.21071886519352317,-0.21071886519352317,-0.21071886519352317,-0.21071886519352317,0.0,0.0,0.0,127.00328276368394
274,2025-02-12,126.98127707095354,119.6774938054529,132.14908004937806,125.25926974495928,128.7305116555536,-0.5567098169759288,-0.5567098169759288,-0.5567098169759288,-0.5567098169759288,-0.5567098169759288,-0.5567098169759288,0.0,0.0,0.0,126.42456725397761
275,2025-02-13,126.7485525130296,120.0991130154019,132.95331297176423,124.91319328129964,128.61965516482425,-0.28192510269107934,-0.28192510269107934,-0.28192510269107934,-0.28192510269107934,-0.28192510269107934,-0.28192510269107934,0.0,0.0,0.0,126.46662741033852
276,2025-02-14,126.51582795510568,120.25687510238498,133.26750805105695,124.60201717969368,128.5380223138456,0.08475579026897376,0.08475579026897376,0.08475579026897376,0.08475579026897376,0.08475579026897376,0.08475579026897376,0.0,0.0,0.0,126.60058374537465
277,2025-02-15,126.28310339718175,121.9512433454904,134.65884170359013,124.22410666995304,128.44471883630152,2.003006932974601,2.003006932974601,2.003006932974601,2.003006932974601,2.003006932974601,2.003006932974601,0.0,0.0,0.0,128.28611033015636
278,2025-02-16,126.05037883925782,118.2617657071291,131.42565856569442,123.87899982695528,128.32877874798334,-1.271916454366413,-1.271916454366413,-1.271916454366413,-1.271916454366413,-1.271916454366413,-1.271916454366413,0.0,0.0,0.0,124.7784623848914
